hit_name,qseqid,pident,db,taxon_name
119373,1_1111_18354_22721_lib_GGAACT_tag_ATAGCA,98.958,genbank,Pseudocalanus newmani
119373,1_1105_5388_20130_lib_GGAACT_tag_ATAGCA,99.313,genbank,Pseudocalanus newmani
119373,1_2110_20897_18413_lib_GATCTG_tag_ACGTAT,99.656,genbank,Pseudocalanus newmani
119373,1_2102_8203_16259_lib_GGAACT_tag_ATCGAC,99.656,genbank,Pseudocalanus newmani
119373,1_1102_21208_18467_lib_GGAACT_tag_ATGTCG,99.649,genbank,Pseudocalanus newmani
119373,1_1111_19889_21737_lib_GGACGG_tag_ACGTAT,99.656,genbank,Pseudocalanus newmani
119373,1_1103_26889_13685_lib_GGACGG_tag_ACTAGC,99.313,genbank,Pseudocalanus newmani
119373,1_1111_6874_14451_lib_GGACGG_tag_AGACGC,98.611,genbank,Pseudocalanus newmani
119373,1_1106_27621_14560_lib_GGACGG_tag_AGACGC,98.264,genbank,Pseudocalanus newmani
119373,1_2105_18939_19063_lib_GATCTG_tag_AGACGC,99.656,genbank,Pseudocalanus newmani
119373,1_2111_15599_5968_lib_GGACGG_tag_AGACGC,98.969,genbank,Pseudocalanus newmani
119373,1_1115_7026_10612_lib_GATCTG_tag_AGACGC,98.969,genbank,Pseudocalanus newmani
119373,1_1114_23763_10749_lib_GATCTG_tag_AGTCAT,99.306,genbank,Pseudocalanus newmani
119373,1_1114_14331_20684_lib_GATCTG_tag_AGACGC,99.656,genbank,Pseudocalanus newmani
119373,1_1116_26844_11073_lib_GGACGG_tag_ACAGTC,99.656,genbank,Pseudocalanus newmani
119373,1_1119_19639_7649_lib_TGACAT_tag_ACAGTC,99.656,genbank,Pseudocalanus newmani
119373,1_1106_13902_2594_lib_TGACAT_tag_ACGTAT,98.611,genbank,Pseudocalanus newmani
119373,1_2109_13113_23149_lib_GATCTG_tag_AGTCAT,98.958,genbank,Pseudocalanus newmani
119373,1_2108_22161_18177_lib_TGACAT_tag_ACGTAT,99.313,genbank,Pseudocalanus newmani
119373,1_1106_20941_17879_lib_TGACAT_tag_AGTCAT,99.313,genbank,Pseudocalanus newmani
119373,1_1115_17852_23347_lib_TGACAT_tag_AGTCAT,99.313,genbank,Pseudocalanus newmani
119373,1_1112_8344_10919_lib_GATCTG_tag_AGACGC,99.656,genbank,Pseudocalanus newmani
119373,1_1111_8057_8465_lib_GATCTG_tag_AGCTAG,98.969,genbank,Pseudocalanus newmani
119373,1_1102_10148_17696_lib_TGACAT_tag_ATCGAC,98.958,genbank,Pseudocalanus newmani
119373,1_1109_15311_23800_lib_GATCTG_tag_AGTCAT,99.313,genbank,Pseudocalanus newmani
119373,1_1108_10858_22079_lib_GATCTG_tag_AGCTAG,99.313,genbank,Pseudocalanus newmani
119373,1_1116_21270_20237_lib_GATCTG_tag_AGTCAT,99.679,genbank,Pseudocalanus newmani
119373,1_1111_6764_4217_lib_GATCTG_tag_AGACGC,99.361,genbank,Pseudocalanus newmani
119373,1_1103_12513_3563_lib_GATCTG_tag_ACAGTC,99.681,genbank,Pseudocalanus newmani
119373,1_1109_8256_16933_lib_GATCTG_tag_ACAGTC,99.681,genbank,Pseudocalanus newmani
119373,1_1106_15355_6833_lib_ACATCG_tag_AGTGTA,100,genbank,Pseudocalanus newmani
119373,1_1103_12896_8142_lib_ACATCG_tag_ATGTCG,100,genbank,Pseudocalanus newmani
119373,1_1101_23109_19746_lib_GATCTG_tag_ACAGTC,100,genbank,Pseudocalanus newmani
119373,1_2102_7884_15662_lib_CACTGT_tag_AGTGTA,99.681,genbank,Pseudocalanus newmani
119373,1_1108_20155_20143_lib_GATCTG_tag_ACAGTC,100,genbank,Pseudocalanus newmani
119373,1_1111_8504_7622_lib_GATCTG_tag_ACAGTC,99.313,genbank,Pseudocalanus newmani
119373,1_2109_12533_9044_lib_GATCTG_tag_ACAGTC,98.282,genbank,Pseudocalanus newmani
119373,1_1104_29540_12111_lib_GATCTG_tag_ACAGTC,99.313,genbank,Pseudocalanus newmani
119373,1_1102_16519_14828_lib_GATCTG_tag_ACAGTC,99.656,genbank,Pseudocalanus newmani
119373,1_2113_18899_5592_lib_GATCTG_tag_ACAGTC,99.306,genbank,Pseudocalanus newmani
119373,1_1118_16014_10474_lib_GATCTG_tag_ACGTAT,99.656,genbank,Pseudocalanus newmani
119373,1_1119_25074_3339_lib_GATCTG_tag_ACGTAT,98.969,genbank,Pseudocalanus newmani
119373,1_1109_14906_16936_lib_GATCTG_tag_ACGTAT,99.656,genbank,Pseudocalanus newmani
119373,1_1106_26243_6270_lib_GATCTG_tag_AGACGC,98.611,genbank,Pseudocalanus newmani
119373,1_1116_19985_13629_lib_GATCTG_tag_ACAGTC,99.313,genbank,Pseudocalanus newmani
119373,1_1114_5278_10622_lib_GATCTG_tag_ACGTAT,99.306,genbank,Pseudocalanus newmani
119373,1_1105_27437_7588_lib_GATCTG_tag_ACGTAT,99.313,genbank,Pseudocalanus newmani
119373,1_1101_22284_2725_lib_GATCTG_tag_ACTAGC,99.656,genbank,Pseudocalanus newmani
119373,1_1115_3070_12640_lib_GATCTG_tag_ACAGTC,100,genbank,Pseudocalanus newmani
119373,1_2118_12884_9609_lib_GATCTG_tag_ACTAGC,99.313,genbank,Pseudocalanus newmani
119373,1_1108_20999_7070_lib_GATCTG_tag_ACTAGC,99.656,genbank,Pseudocalanus newmani
119373,1_2112_8601_5751_lib_GATCTG_tag_AGACGC,99.313,genbank,Pseudocalanus newmani
119373,1_2104_15333_17726_lib_GATCTG_tag_AGACGC,99.313,genbank,Pseudocalanus newmani
119373,1_1117_23996_14631_lib_ACATCG_tag_ACGTAT,100,genbank,Pseudocalanus newmani
119373,1_2102_18608_11047_lib_GATCTG_tag_AGACGC,97.222,genbank,Pseudocalanus newmani
119373,1_1116_5149_9189_lib_GATCTG_tag_AGACGC,98.264,genbank,Pseudocalanus newmani
119373,1_1113_11423_12015_lib_GATCTG_tag_AGACGC,98.969,genbank,Pseudocalanus newmani
119373,1_1112_12203_13905_lib_GATCTG_tag_AGACGC,99.681,genbank,Pseudocalanus newmani
119373,1_1106_20462_19606_lib_GATCTG_tag_AGACGC,98.264,genbank,Pseudocalanus newmani
119373,1_2118_19038_18466_lib_GATCTG_tag_AGACGC,98.958,genbank,Pseudocalanus newmani
119373,1_1112_5255_19239_lib_GATCTG_tag_AGACGC,99.313,genbank,Pseudocalanus newmani
119373,1_1111_9646_19874_lib_GATCTG_tag_AGACGC,99.313,genbank,Pseudocalanus newmani
119373,1_1108_24937_6610_lib_GATCTG_tag_AGACGC,99.656,genbank,Pseudocalanus newmani
119373,1_1102_27190_16887_lib_GATCTG_tag_AGACGC,99.656,genbank,Pseudocalanus newmani
119373,1_2104_9083_13524_lib_GATCTG_tag_AGCTAG,99.313,genbank,Pseudocalanus newmani
1197119,1_2116_8041_9072_lib_ACATCG_tag_AGTGTA,100,genbank,Callophyllis beringensis
1197121,1_1111_24513_2568_lib_ACATCG_tag_ACAGTC,100,genbank,Callophyllis heanophylla
1197123;1582920;1197123,1_1104_16489_11284_lib_GGAACT_tag_ACGTAT,99.681,genbank,Callophyllis radula;Callophyllis sp. 1radula
1197123;1582920;1197123,1_2113_10604_7684_lib_CACTGT_tag_ACAGTC,99.681,genbank,Callophyllis radula;Callophyllis sp. 1radula
1197123;1582920;1197123,1_2112_16838_13669_lib_ACATCG_tag_ACAGTC,100,genbank,Callophyllis radula;Callophyllis sp. 1radula
1197126,1_1107_12777_15060_lib_ACATCG_tag_ACAGTC,100,genbank,Callophyllis sp. BEC-2012
1197126,1_2112_14631_6085_lib_ACATCG_tag_ACTAGC,99.331,genbank,Callophyllis sp. BEC-2012
1197126,1_1115_7672_18344_lib_TGGTCA_tag_AGCTAG,98.722,genbank,Callophyllis sp. BEC-2012
1197126,1_2116_17527_13691_lib_ACATCG_tag_ACTAGC,99.333,genbank,Callophyllis sp. BEC-2012
1197126,1_1103_17077_11432_lib_ACATCG_tag_AGCTAG,99.042,genbank,Callophyllis sp. BEC-2012
1197126,1_1112_3504_19379_lib_ACATCG_tag_ACAGTC,100,genbank,Callophyllis sp. BEC-2012
1197126,1_1110_21052_16118_lib_ACATCG_tag_ATAGCA,98.722,genbank,Callophyllis sp. BEC-2012
1197126,1_1101_4189_20144_lib_ACATCG_tag_ACGTAT,100,genbank,Callophyllis sp. BEC-2012
1197126,1_1103_18419_18132_lib_CACTGT_tag_ACAGTC,100,genbank,Callophyllis sp. BEC-2012
1204437,1_2106_8776_22010_lib_ATTGGC_tag_AGTGTA,100,genbank,Membranoptera platyphylla
121138,1_1108_3058_13948_lib_GGAACT_tag_ACGTAT,98.007,genbank,Eucalanus bungii
121138,1_1102_9417_4672_lib_TGACAT_tag_ATAGCA,98.403,genbank,Eucalanus bungii
121138,1_1114_8089_18294_lib_TGACAT_tag_ACAGTC,97.764,genbank,Eucalanus bungii
121138,1_1116_22606_12455_lib_TGACAT_tag_ACAGTC,98.403,genbank,Eucalanus bungii
121138,1_1102_19410_17576_lib_TGACAT_tag_ACAGTC,98.667,genbank,Eucalanus bungii
121138,1_1103_4357_5899_lib_TGACAT_tag_ACAGTC,98.722,genbank,Eucalanus bungii
121138,1_1102_18939_16967_lib_TGACAT_tag_ACGTAT,97.764,genbank,Eucalanus bungii
121138,1_1111_20354_12257_lib_TGACAT_tag_ACGTAT,99.042,genbank,Eucalanus bungii
121138,1_2106_13523_3411_lib_TGACAT_tag_ACGTAT,97.69,genbank,Eucalanus bungii
121138,1_1118_13283_8262_lib_TGACAT_tag_ACGTAT,98.02,genbank,Eucalanus bungii
121138,1_1114_10162_8730_lib_TGACAT_tag_ACGTAT,98.083,genbank,Eucalanus bungii
121138,1_1104_22708_4399_lib_TGACAT_tag_ACGTAT,97.125,genbank,Eucalanus bungii
121138,1_1102_19090_7345_lib_TGACAT_tag_ATAGCA,98.02,genbank,Eucalanus bungii
121138,1_1101_17303_24635_lib_TGACAT_tag_ATAGCA,97.764,genbank,Eucalanus bungii
121138,1_1101_4125_19858_lib_TGACAT_tag_ATAGCA,98.083,genbank,Eucalanus bungii
121138,1_1107_8640_5161_lib_TGACAT_tag_ACGTAT,99.01,genbank,Eucalanus bungii
121138,1_1101_7609_19860_lib_TGACAT_tag_ATAGCA,97.764,genbank,Eucalanus bungii
121138,1_1101_14395_8906_lib_TGACAT_tag_ATAGCA,98.403,genbank,Eucalanus bungii
121138,1_1102_19753_15728_lib_TGACAT_tag_ATAGCA,98.35,genbank,Eucalanus bungii
121138,1_1102_11021_3197_lib_TGACAT_tag_ATAGCA,97.764,genbank,Eucalanus bungii
121138,1_1102_13900_15548_lib_TGACAT_tag_ATAGCA,97.36,genbank,Eucalanus bungii
121138,1_1102_28141_9814_lib_TGACAT_tag_ATAGCA,97.444,genbank,Eucalanus bungii
121138,1_1101_12906_8957_lib_TGACAT_tag_ATAGCA,97.764,genbank,Eucalanus bungii
121138,1_1107_25215_13203_lib_TGACAT_tag_ATAGCA,97.764,genbank,Eucalanus bungii
121138,1_1102_26668_20875_lib_TGACAT_tag_ATAGCA,97.444,genbank,Eucalanus bungii
121138,1_1101_12956_20851_lib_TGACAT_tag_ATAGCA,97.764,genbank,Eucalanus bungii
121138,1_1107_16586_10540_lib_TGACAT_tag_ATAGCA,98.083,genbank,Eucalanus bungii
121138,1_1115_22402_15922_lib_TGACAT_tag_ATAGCA,98.35,genbank,Eucalanus bungii
121138,1_1108_11668_19604_lib_TGACAT_tag_ATAGCA,97.764,genbank,Eucalanus bungii
121138,1_1108_10304_17862_lib_TGACAT_tag_ATAGCA,98.02,genbank,Eucalanus bungii
121138,1_1105_6787_10902_lib_TGACAT_tag_ATAGCA,98.083,genbank,Eucalanus bungii
121138,1_1105_14246_8016_lib_TGACAT_tag_ATAGCA,98.35,genbank,Eucalanus bungii
121138,1_1103_11977_23548_lib_TGACAT_tag_ATAGCA,97.125,genbank,Eucalanus bungii
121138,1_2119_24137_12113_lib_TGACAT_tag_ATAGCA,98.083,genbank,Eucalanus bungii
121138,1_2119_20874_10329_lib_TGACAT_tag_ATAGCA,98.083,genbank,Eucalanus bungii
121138,1_2119_20656_10963_lib_TGACAT_tag_ATAGCA,97.69,genbank,Eucalanus bungii
121138,1_2119_14914_5185_lib_TGACAT_tag_ATAGCA,98.007,genbank,Eucalanus bungii
121138,1_2119_10339_8094_lib_TGACAT_tag_ATAGCA,98.722,genbank,Eucalanus bungii
121138,1_2103_10324_21455_lib_TGACAT_tag_ATAGCA,98.083,genbank,Eucalanus bungii
121138,1_1118_11422_21192_lib_TGACAT_tag_ATAGCA,98.083,genbank,Eucalanus bungii
121138,1_1116_16170_2036_lib_TGACAT_tag_ATAGCA,97.764,genbank,Eucalanus bungii
121138,1_1103_12877_22042_lib_TGACAT_tag_ATCGAC,98.35,genbank,Eucalanus bungii
121138,1_1102_29239_11836_lib_TGACAT_tag_ATCGAC,97.36,genbank,Eucalanus bungii
121138,1_1107_18406_19586_lib_TGACAT_tag_ATCGAC,98.403,genbank,Eucalanus bungii
121138,1_1104_8611_5432_lib_TGACAT_tag_ATCGAC,97.69,genbank,Eucalanus bungii
121138,1_1113_7141_8233_lib_ACATCG_tag_ATCGAC,98.083,genbank,Eucalanus bungii
1220549,1_1101_28323_9925_lib_TGGTCA_tag_AGCTAG,100,genbank,Amphibalanus improvisus
1226706,1_1113_7545_17279_lib_GATCTG_tag_AGCTAG,98.722,genbank,Aglaja ocelligera
1226706,1_2102_13155_14452_lib_GGAACT_tag_ACGTAT,99.042,genbank,Aglaja ocelligera
1226706,1_2113_9262_12160_lib_GGACGG_tag_ATGTCG,97.764,genbank,Aglaja ocelligera
1226706,1_2118_15539_15442_lib_GATCTG_tag_AGCTAG,99.361,genbank,Aglaja ocelligera
1227380,1_1110_14330_2201_lib_TACAAG_tag_AGTCAT,98.611,genbank,Kappaphycus sp. 'Hainan'
1240993,1_1118_4160_13785_lib_ACATCG_tag_ACTAGC,100,genbank,Petalonia filiformis
1241005,1_1102_21590_19771_lib_TGACAT_tag_AGTCAT,99.677,genbank,Dictyosiphon sp. 3GWS
1246326,1_1115_7891_12829_lib_ATTGGC_tag_AGTCAT,100,genbank,Turritopsis lata
1246326,1_1106_13846_11141_lib_ATTGGC_tag_ACGTAT,99.623,genbank,Turritopsis lata
1246326,1_2119_25852_21736_lib_ATTGGC_tag_AGCTAG,99.623,genbank,Turritopsis lata
1246992,1_1102_17633_11893_lib_GGAACT_tag_AGACGC,97.125,genbank,Rhodotorula taiwanensis RS1
1246992,1_1113_14183_8112_lib_TTGACT_tag_ATCGAC,99.023,genbank,Rhodotorula taiwanensis RS1
1261548,1_2111_20301_7315_lib_GATCTG_tag_ATAGCA,97.764,genbank,Eulalia aviculiseta
1261548,1_1113_17915_1283_lib_ATTGGC_tag_ATGTCG,97.125,genbank,Eulalia aviculiseta
1261549,1_1101_24598_10407_lib_GGACGG_tag_ACGTAT,99.361,genbank,Eumida longicornuta
1267908,1_1104_21993_22921_lib_ACATCG_tag_ACTAGC,99.681,genbank,Opuntiella sp. 2californica
1267908,1_1119_2568_8771_lib_ACATCG_tag_AGTGTA,99.681,genbank,Opuntiella sp. 2californica
1267908,1_1101_26415_4858_lib_ACATCG_tag_ACAGTC,100,genbank,Opuntiella sp. 2californica
1271531;1755298,1_2104_10003_8789_lib_TTGACT_tag_ATAGCA,97.764,genbank,Rhodochorton sp. 2BC;Rhodochorton sp. GWS-2015a
1271531;1755298,1_1110_15651_20758_lib_ATTGGC_tag_AGCTAG,100,genbank,Rhodochorton sp. 2BC;Rhodochorton sp. GWS-2015a
1271531;1755298,1_1105_16991_22834_lib_CACTGT_tag_ACGTAT,99.361,genbank,Rhodochorton sp. 2BC;Rhodochorton sp. GWS-2015a
129788,1_1106_6503_15331_lib_GATCTG_tag_ACGTAT,100,genbank,Ruditapes philippinarum
129788,1_1103_20148_7529_lib_TTGACT_tag_AGTCAT,99.681,genbank,Ruditapes philippinarum
129788,1_1115_9800_1896_lib_GATCTG_tag_ACGTAT,100,genbank,Ruditapes philippinarum
1301311,1_2115_14237_14326_lib_GATCTG_tag_ATGTCG,99.681,genbank,zooplankton environmental sample
1301311,1_2115_4243_11223_lib_TACAAG_tag_AGTCAT,99.361,genbank,zooplankton environmental sample
1301311;102976,1_1102_4967_11702_lib_TGACAT_tag_ATAGCA,97.444,genbank,Euphausia pacifica;zooplankton environmental sample
1302795,1_1106_12874_21114_lib_GATCTG_tag_ATGTCG,97.125,genbank,Tomopteris sp. MW-2013
1307125,1_1109_11728_8117_lib_GATCTG_tag_AGTCAT,98.083,genbank,Parathemisto pacifica
1307125,1_1104_10470_8704_lib_GATCTG_tag_AGTCAT,97.452,genbank,Parathemisto pacifica
1307125,1_1117_9551_11504_lib_GATCTG_tag_ATGTCG,98.722,genbank,Parathemisto pacifica
1307125,1_2101_14861_11935_lib_GATCTG_tag_AGTCAT,98.722,genbank,Parathemisto pacifica
1307125,1_2107_11134_5276_lib_GATCTG_tag_AGTCAT,98.722,genbank,Parathemisto pacifica
1307125,1_1108_28452_16313_lib_GGACGG_tag_ACGTAT,99.042,genbank,Parathemisto pacifica
1307125,1_1101_26393_13921_lib_GATCTG_tag_ACTAGC,98.722,genbank,Parathemisto pacifica
1307125,1_1101_19931_6673_lib_GGACGG_tag_AGTGTA,98.722,genbank,Parathemisto pacifica
1307125,1_1103_15502_15691_lib_GGACGG_tag_AGTGTA,98.403,genbank,Parathemisto pacifica
1307125,1_2102_14555_9234_lib_TGACAT_tag_ACGTAT,98.722,genbank,Parathemisto pacifica
1307125,1_1110_18446_3364_lib_TGACAT_tag_ACGTAT,98.722,genbank,Parathemisto pacifica
1307125,1_2101_20764_7378_lib_GATCTG_tag_AGTCAT,99.681,genbank,Parathemisto pacifica
1307125,1_1101_12016_17098_lib_GATCTG_tag_AGTCAT,99.042,genbank,Parathemisto pacifica
1307125,1_1101_17335_10822_lib_GATCTG_tag_ACTAGC,99.361,genbank,Parathemisto pacifica
1309584,1_1109_26782_20634_lib_GATCTG_tag_AGCTAG,99.663,genbank,Acartia californiensis
1309584,1_1118_25107_17449_lib_GATCTG_tag_AGTCAT,99.32,genbank,Acartia californiensis
1309584,1_1102_5481_13210_lib_GATCTG_tag_AGTCAT,100,genbank,Acartia californiensis
1309584,1_1108_17427_7078_lib_GATCTG_tag_AGTCAT,97.987,genbank,Acartia californiensis
1309584,1_2105_8551_5165_lib_GATCTG_tag_ATCGAC,99.664,genbank,Acartia californiensis
1309584,1_2105_11052_1564_lib_GATCTG_tag_ATAGCA,98.322,genbank,Acartia californiensis
1309584,1_2112_18449_19682_lib_GATCTG_tag_ATGTCG,98.667,genbank,Acartia californiensis
1309584,1_2116_24511_9842_lib_GGAACT_tag_ATAGCA,99.664,genbank,Acartia californiensis
1309584,1_2107_8016_12670_lib_TGACAT_tag_ATAGCA,99.664,genbank,Acartia californiensis
1309584,1_1117_17640_22188_lib_TGACAT_tag_ATCGAC,97.987,genbank,Acartia californiensis
1309584,1_1113_17459_14350_lib_TGACAT_tag_ATCGAC,99.329,genbank,Acartia californiensis
1309584,1_2119_3142_18910_lib_GATCTG_tag_ACGTAT,99.329,genbank,Acartia californiensis
1309584,1_1105_16004_17678_lib_GATCTG_tag_ACGTAT,99.329,genbank,Acartia californiensis
1309584,1_1101_5837_13261_lib_GATCTG_tag_AGTCAT,99.329,genbank,Acartia californiensis
1309584,1_2107_16406_8904_lib_CACTGT_tag_ATAGCA,99.664,genbank,Acartia californiensis
1309584,1_2111_13475_17807_lib_GATCTG_tag_ACAGTC,98.322,genbank,Acartia californiensis
1309584,1_2119_26569_15371_lib_GATCTG_tag_AGACGC,98.322,genbank,Acartia californiensis
1309584,1_1117_25901_22530_lib_GATCTG_tag_AGTCAT,99.656,genbank,Acartia californiensis
131095,1_1111_4482_7442_lib_TACAAG_tag_AGTCAT,100,genbank,Cryptopleura ruprechtiana
1328066,1_1101_10833_4498_lib_ACATCG_tag_ACAGTC,100,genbank,Mesocentrotus franciscanus
1328066,1_1112_8018_9372_lib_TACAAG_tag_ACTAGC,99.678,genbank,Mesocentrotus franciscanus
1328066,1_2116_17856_12636_lib_ACATCG_tag_ACAGTC,99.681,genbank,Mesocentrotus franciscanus
1328066,1_2111_21325_6434_lib_ACATCG_tag_ACAGTC,99.678,genbank,Mesocentrotus franciscanus
1328066,1_1116_10157_18820_lib_ATTGGC_tag_AGACGC,100,genbank,Mesocentrotus franciscanus
1328066,1_1107_26616_17649_lib_ACATCG_tag_ACAGTC,100,genbank,Mesocentrotus franciscanus
1328066,1_2109_9446_19618_lib_ACATCG_tag_ACAGTC,100,genbank,Mesocentrotus franciscanus
1328066,1_1115_23369_22615_lib_ACATCG_tag_ATAGCA,100,genbank,Mesocentrotus franciscanus
1328066,1_1101_10112_12446_lib_ACATCG_tag_ACAGTC,100,genbank,Mesocentrotus franciscanus
1328066,1_1101_11316_3949_lib_ACATCG_tag_ACAGTC,100,genbank,Mesocentrotus franciscanus
1328066,1_2105_12823_13918_lib_ACATCG_tag_ACAGTC,100,genbank,Mesocentrotus franciscanus
1336880,1_1104_16824_23330_lib_ATTGGC_tag_AGCTAG,97.251,genbank,Phorbas bihamiger
1345085,1_1110_13566_15733_lib_TACAAG_tag_AGTCAT,98.722,genbank,Sarsia sp. SL-2013
1345085,1_1108_7294_5491_lib_TACAAG_tag_AGTCAT,98.403,genbank,Sarsia sp. SL-2013
1345085,1_1101_25159_11097_lib_TTGACT_tag_AGTGTA,99.361,genbank,Sarsia sp. SL-2013
1345085,1_1102_5744_10014_lib_ATTGGC_tag_ACGTAT,99.361,genbank,Sarsia sp. SL-2013
1345085,1_2111_13139_16560_lib_ATTGGC_tag_ACGTAT,98.722,genbank,Sarsia sp. SL-2013
1345085,1_2104_25625_12923_lib_ATTGGC_tag_AGTCAT,99.361,genbank,Sarsia sp. SL-2013
1345085,1_1117_15924_11345_lib_CACTGT_tag_ACGTAT,99.042,genbank,Sarsia sp. SL-2013
1345085,1_1103_8616_13918_lib_CACTGT_tag_AGTGTA,99.042,genbank,Sarsia sp. SL-2013
1345085,1_2105_19030_4838_lib_CACTGT_tag_AGTGTA,99.042,genbank,Sarsia sp. SL-2013
1345085,1_1115_25525_20410_lib_TGGTCA_tag_ACGTAT,99.681,genbank,Sarsia sp. SL-2013
134763,1_2110_7658_3864_lib_GATCTG_tag_ATAGCA,100,genbank,Metridia lucens
134763;201685,1_1119_13673_9418_lib_GATCTG_tag_ATCGAC,99.361,genbank,Metridia lucens;Metridia gerlachei
136139,1_1112_17559_15864_lib_TGACAT_tag_ATCGAC,99.648,genbank,Calanus marshallae
136139;113644;136139,1_1117_21986_16122_lib_TGACAT_tag_ACAGTC,100,genbank,Calanus marshallae;Calanus glacialis
136139;113644;136139,1_1101_9806_17983_lib_TGACAT_tag_ACAGTC,100,genbank,Calanus marshallae;Calanus glacialis
136139;113644;136139,1_1115_14682_12326_lib_TGACAT_tag_ACAGTC,100,genbank,Calanus marshallae;Calanus glacialis
136180,1_2106_17597_13149_lib_GATCTG_tag_AGCTAG,100,genbank,Acartia tonsa
136180;198241,1_1105_6769_4982_lib_GATCTG_tag_AGACGC,99.042,genbank,Acartia tonsa;Acartia hudsonica
136180;198241,1_1103_17568_13839_lib_GGACGG_tag_AGTGTA,99.361,genbank,Acartia tonsa;Acartia hudsonica
136180;198241,1_1111_16692_22582_lib_GATCTG_tag_ACAGTC,99.361,genbank,Acartia tonsa;Acartia hudsonica
1403454;746114,1_1101_7518_22054_lib_ATTGGC_tag_ATCGAC,99.681,genbank,Acrochaetium alariae;Acrochaetium sp. GWS002149
141400,1_2109_24560_14783_lib_GATCTG_tag_AGCTAG,100,genbank,Podon leuckartii
141400,1_2103_17783_20872_lib_GATCTG_tag_ATAGCA,99.361,genbank,Podon leuckartii
141403,1_1118_15110_9081_lib_GATCTG_tag_AGTCAT,99.298,genbank,Evadne nordmanni
141403,1_2110_3485_7192_lib_GATCTG_tag_AGTCAT,99.038,genbank,Evadne nordmanni
141403,1_1114_5238_4512_lib_GATCTG_tag_AGTCAT,97.452,genbank,Evadne nordmanni
141403,1_2112_8726_20887_lib_GATCTG_tag_ATCGAC,98.722,genbank,Evadne nordmanni
141403,1_1103_20490_21524_lib_GGACGG_tag_AGACGC,99.306,genbank,Evadne nordmanni
141403,1_1105_23663_13295_lib_GATCTG_tag_ATGTCG,98.722,genbank,Evadne nordmanni
141403,1_1105_10597_18952_lib_GATCTG_tag_AGACGC,99.681,genbank,Evadne nordmanni
141403,1_1111_22780_18464_lib_ACATCG_tag_AGTGTA,100,genbank,Evadne nordmanni
141403,1_1107_10537_7257_lib_GATCTG_tag_ACAGTC,100,genbank,Evadne nordmanni
141403,1_2115_16188_15343_lib_GATCTG_tag_ACGTAT,99.333,genbank,Evadne nordmanni
141403,1_2103_10329_8216_lib_GATCTG_tag_AGACGC,99.678,genbank,Evadne nordmanni
141403,1_1114_22477_20554_lib_GATCTG_tag_AGACGC,99.667,genbank,Evadne nordmanni
141403,1_1116_26067_21119_lib_GATCTG_tag_AGACGC,99.042,genbank,Evadne nordmanni
141403,1_1104_11224_11772_lib_GATCTG_tag_AGACGC,99.042,genbank,Evadne nordmanni
1421102,1_2109_18017_15857_lib_GGACGG_tag_ATGTCG,100,genbank,Angulus nuculoides
1421122,1_1103_23424_21293_lib_CACTGT_tag_AGCTAG,99.681,genbank,Eubranchus rupium
1421122,1_2106_15259_2240_lib_TGGTCA_tag_ATGTCG,99.681,genbank,Eubranchus rupium
1421122;763125,1_1115_6491_15547_lib_ATTGGC_tag_AGTCAT,100,genbank,Eubranchus rupium;Eubranchus rustyus
1421126,1_2103_25426_20371_lib_ACATCG_tag_ACAGTC,100,genbank,Homalopoma baculum
1421126,1_2102_17007_8006_lib_ACATCG_tag_ACGTAT,100,genbank,Homalopoma baculum
1421129,1_1113_7559_23254_lib_GATCTG_tag_AGCTAG,98.403,genbank,Kellia suborbicularis
1421129,1_1104_7161_21455_lib_GATCTG_tag_ATGTCG,98.083,genbank,Kellia suborbicularis
1421129,1_1106_9625_19287_lib_GGAACT_tag_AGTCAT,98.083,genbank,Kellia suborbicularis
1421129,1_1106_13878_8451_lib_GGACGG_tag_ACGTAT,98.722,genbank,Kellia suborbicularis
1421129,1_1107_23166_8076_lib_GGACGG_tag_AGTGTA,97.444,genbank,Kellia suborbicularis
1421129,1_1114_11628_10029_lib_GGACGG_tag_ATGTCG,97.444,genbank,Kellia suborbicularis
1421129,1_1107_21413_16335_lib_ACATCG_tag_ATGTCG,98.403,genbank,Kellia suborbicularis
1421181,1_1111_15945_10111_lib_GATCTG_tag_AGTGTA,99.681,genbank,Alia carinata
1421181,1_1104_27663_16699_lib_GGAACT_tag_AGTCAT,99.681,genbank,Alia carinata
1421181,1_2107_8496_17364_lib_TGACAT_tag_ACTAGC,99.361,genbank,Alia carinata
1421181,1_1101_13842_5582_lib_ATTGGC_tag_AGACGC,100,genbank,Alia carinata
1421183,1_1104_27110_12918_lib_GGAACT_tag_ACGTAT,99.624,genbank,Amphissa columbiana
1421183,1_1112_24336_6309_lib_ACATCG_tag_ACAGTC,100,genbank,Amphissa columbiana
1421183,1_1104_16912_6440_lib_ACATCG_tag_ACAGTC,100,genbank,Amphissa columbiana
1421183,1_2112_5541_14082_lib_TGACAT_tag_ACAGTC,99.681,genbank,Amphissa columbiana
1421183,1_1102_24475_8664_lib_ACATCG_tag_ACAGTC,100,genbank,Amphissa columbiana
1421183,1_1115_9155_7965_lib_ACATCG_tag_ACGTAT,99.361,genbank,Amphissa columbiana
142493,1_1110_8305_3751_lib_GGAACT_tag_AGTGTA,99.038,genbank,Weeksia coccinea
142493,1_1101_21793_13717_lib_ACATCG_tag_ACAGTC,100,genbank,Weeksia coccinea
